player_id;jugador;posicion;media_real;media_predicha_decimal;media_predicha;error;error_decimal
1073783056;Oscar;AMF;74,0;73,82044502013211;74;0,0;0,1795549798678877
1073847867;Chico Kim;AMF;69,0;69,17080103669235;69;0,0;0,17080103669235314
6577;S. Pavlović;CB;80,0;79,39679180348402;79;1,0;0,603208196515979
9041;J. Herrando;CB;77,0;77,2723404937;77;0,0;0,2723404936999998
9121;A. Rogel;CB;72,0;71,98015234957299;72;0,0;0,01984765042701042
30074;Egiluz;CB;72,0;72,34289715478796;72;0,0;0,3428971547879627
33266;R. Araújo;CB;83,0;83,33020895000016;83;0,0;0,3302089500001557
33290;Bruno Alves;CB;67,0;67,1640297705051;67;0,0;0,16402977050509548
33669;Jemmes;CB;73,0;73,26464806341451;73;0,0;0,2646480634145121
34850;Juninho;CB;68,0;68,01766085811386;68;0,0;0,017660858113856648
35324;Kauan Faria;CB;65,0;65,25763751431569;65;0,0;0,2576375143156895
35876;Azpilicueta;CB;76,0;76,12900786052725;76;0,0;0,12900786052725266
36706;S. Moya;CB;66,0;66,18364528580629;66;0,0;0,1836452858062927
36776;Riccieli;CB;73,0;72,98673126940419;73;0,0;0,013268730595811462
37053;João Victor;CB;76,0;76,31614942406918;76;0,0;0,3161494240691809
37151;J. Beyer;CB;74,0;74,10992962514864;74;0,0;0,10992962514863791
37377;A. Catena;CB;79,0;78,7357326956433;79;0,0;0,264267304356693
37437;A. García Basso;CB;70,0;70,23762897943405;70;0,0;0,23762897943404937
37602;A. Seyral;CB;65,0;64,86403697608752;65;0,0;0,13596302391248116
37827;A. Witsel;CB;75,0;74,76088060183879;75;0,0;0,23911939816120764
37874;Marcos Victor;CB;70,0;69,88355746998447;70;0,0;0,11644253001553295
38390;Lucas Freitas;CB;68,0;68,3433684303138;68;0,0;0,34336843031380226
38797;D. Blind;CB;73,0;73,30248101000912;73;0,0;0,3024810100091173
38812;A. Osella;CB;71,0;70,92886110623263;71;0,0;0,07113889376736893
38863;I. Villalba;CB;71,0;71,35339650400462;71;0,0;0,3533965040046212
38891;O. Bevan;CB;66,0;65,861434395241;66;0,0;0,1385656047589947
39339;Rafael Thyere;CB;69,0;69,47876293636241;69;0,0;0,47876293636241485
39699;G. Medel;CB;69,0;69,32899079014305;69;0,0;0,32899079014305244
39798;A. Corzo;CB;70,0;69,55419699735499;70;0,0;0,4458030026450075
40407;Maicon;CB;72,0;72,18305607945803;72;0,0;0,1830560794580265
40875;S. De Vrij;CB;82,0;82,1119424410381;82;0,0;0,11194244103809581
41045;Y. Rak;CB;71,0;70,75626586067695;71;0,0;0,24373413932305255
41124;D. Alaba;CB;77,0;76,65657904931955;77;0,0;0,34342095068045353
41153;S. Coates;CB;76,0;76,39460169056093;76;0,0;0,39460169056093264
41174;M. Rojo;CB;72,0;72,47180206482824;72;0,0;0,47180206482823905
41275;J. Insaurralde;CB;70,0;69,89950320711239;70;0,0;0,10049679288761126
41294;Ignácio;CB;75,0;74,96620450426634;75;0,0;0,03379549573365637
41527;F. Tobio;CB;69,0;69,46524876029272;69;0,0;0,4652487602927238
41538;E. Olivera;CB;70,0;69,79025641296802;70;0,0;0,20974358703197993
41547;C. Quintana;CB;77,0;76,63860586472678;77;0,0;0,3613941352732155
41674;Y. Mosquera;CB;74,0;74,12920443473391;74;0,0;0,1292044347339072
